datasetid,recordid,record_timestamp,fields.last_updated,fields.ad_station,fields.geo_point_2d,fields.statut_pdc,fields.postal_code,fields.id_pdc,fields.url_description_pdc,geometry.type,geometry.coordinates
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,9ee404590f6173527b94c8b5ffe0146a08395686,2021-05-09T16:54:11.304000+00:00,2021-05-09T16:54:10+00:00,"27 Rue Ordener, 75018 Paris","[48.89061, 2.35423]",Disponible,75018,FR*V75*E9018*05*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9018*05*1,Point,"[2.35423, 48.89061]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,8f8fd8ef118f462283976d84a0038ee713c2f6ca,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"7 Boulevard des Capucines, 75002 Paris","[48.87063, 2.33321]",Disponible,75002,FR*V75*E9002*01*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9002*01*2,Point,"[2.33321, 48.87063]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,4fe97551a4a0b5b159100cd9383c81aaba8f2ab9,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"11 Rue de Medicis, 75006 Paris","[48.84824, 2.339865]",Inconnu,75006,FR*V75*E9006*02*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9006*02*2,Point,"[2.339865, 48.84824]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,429d4aff05c26ee7f1534692aa868bc4f2dfdef0,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"66 Cours de Vincennes, 75012 Paris","[48.847485, 2.401736]",Disponible,75012,FR*V75*E9012*03*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9012*03*2,Point,"[2.401736, 48.847485]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,096db1069ad529d9ad04f254f292fb68306ab663,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"227 Avenue Gambetta, 75020 Paris","[48.874134, 2.405196]",Disponible,75020,FR*V75*E9020*02*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9020*02*2,Point,"[2.405196, 48.874134]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,c4e9050197e0d49c25112e59441c47b22d5acf9d,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"127 Rue des Pyrénées, 75020 Paris","[48.857094, 2.403802]",Disponible,75020,FR*V75*E9020*04*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9020*04*3,Point,"[2.403802, 48.857094]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,398b43e3a3e80b5a683cff9a5621a9d0264c376f,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"104 Rue Louis Lumière, 75020 Paris","[48.863766, 2.41177]",Disponible,75020,FR*V75*E9020*05*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9020*05*2,Point,"[2.41177, 48.863766]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,2c1e1d06138ef33b775d4bcd920d408d899e9925,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"3 Saint Roch, 75001 Paris","[48.864292, 2.3314855]",En maintenance,75001,FR*V75*EPX01*01*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX01*01*1,Point,"[2.3314855, 48.864292]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,408629aa852408d87fe483373e30a45337106b7a,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"9 Boulevard Bourdon, 75004 Paris","[48.848423, 2.366004]",En cours de mise en service,75004,FR*V75*EPX04*04*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*04*1,Point,"[2.366004, 48.848423]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,cab5659dc4017f9673eab8ca4d20779a399bf3ff,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"9 Boulevard Bourdon, 75004 Paris","[48.848423, 2.366004]",En cours de mise en service,75004,FR*V75*EPX04*04*5,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*04*5,Point,"[2.366004, 48.848423]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,bac70219df732395b745744a55ca9158a8934c0e,2021-05-09T12:15:15.436000+00:00,2021-05-09T12:15:15+00:00,"25 Rue de Vouillé, 75015 Paris","[48.834705, 2.305529]",Disponible,75015,FR*V75*E9015*05*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9015*05*3,Point,"[2.305529, 48.834705]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,2c88995b15eba1e8c2b14c3f501aacc744c7ea77,2021-05-09T13:41:57.955000+00:00,2021-05-09T13:41:57+00:00,"2 Rue Pérignon, 75007 Paris","[48.84793, 2.309952]",Disponible,75007,FR*V75*E9007*06*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*06*1,Point,"[2.309952, 48.84793]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,c3c2ec470a9d9f682dbef4a95d841562ac5eb0ef,2021-05-09T14:45:14.411000+00:00,2021-05-09T14:45:14+00:00,"9 Avenue de Villars, 75007 Paris","[48.852665, 2.31368]",Disponible,75007,FR*V75*E9007*03*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*03*1,Point,"[2.31368, 48.852665]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,28ced06f4f69ffe4d4de1decacc5c28eaf332799,2021-05-09T15:06:19.668000+00:00,2021-05-09T15:06:19+00:00,"9 Rue Adolphe Mille, 75019 Paris","[48.88842, 2.388149]",Disponible,75019,FR*V75*E9019*04*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9019*04*1,Point,"[2.388149, 48.88842]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,a6b5c6f94fed480735f77913efa414b92b4ef17f,2021-05-09T16:27:31.783000+00:00,2021-05-09T16:27:31+00:00,"4 Avenue Gourgaud, 75017 Paris","[48.88569, 2.297463]",Disponible,75017,FR*V75*E9017*03*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9017*03*3,Point,"[2.297463, 48.88569]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,c28d0340bbe44f155b2dc4a5fcda64caeb1b5927,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"22 Rue Fabert, 75007 Paris","[48.860657, 2.311441]",Disponible,75007,FR*V75*E9007*05*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*05*2,Point,"[2.311441, 48.860657]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,5ff3b9589a466fe3781c935baa1ec70943ef08e0,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"55 Rue Pierre Charron, 75008 Paris","[48.86937, 2.303269]",Disponible,75008,FR*V75*E9008*04*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9008*04*2,Point,"[2.303269, 48.86937]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,23606bd0695c0f1751a5011af6bb2a8c2c29c501,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"13 Avenue du Père Lachaise, 75020 Paris","[48.86424, 2.397724]",Disponible,75020,FR*V75*E9020*01*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9020*01*2,Point,"[2.397724, 48.86424]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,c488b6889f8bd626f07afdd0af02153e6d7cf7c7,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"204 Rue Saint-Martin, 75003 Paris","[48.86334, 2.3526978]",En maintenance,75003,FR*V75*EPX03*01*4,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX03*01*4,Point,"[2.3526978, 48.86334]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,0f37336846303a581280a94d8225382ec208549f,2021-05-09T08:06:55.670000+00:00,2021-05-09T08:06:55+00:00,"118 Rue Regnault, 75013 Paris","[48.82312, 2.367798]",Disponible,75013,FR*V75*E9013*07*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*07*3,Point,"[2.367798, 48.82312]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,d828647eff1d23fe396c37c19a80b1754b13d030,2021-05-09T08:45:50.952000+00:00,2021-05-09T08:45:50+00:00,"81 Rue de Rome, 75017 Paris","[48.882717, 2.319768]",Disponible,75017,FR*V75*E9017*06*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9017*06*2,Point,"[2.319768, 48.882717]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,6280dae72f79060ea46b265488979886448f6024,2021-05-09T10:12:27.561000+00:00,2021-05-09T10:12:27+00:00,"16 Rue Molitor, 75016 Paris","[48.845284, 2.2640333]",Disponible,75016,FR*V75*EPX16*01*5,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*01*5,Point,"[2.2640333, 48.845284]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,aae8a5f77f52614547105e8cc639c5e4b29cd99a,2021-05-09T10:29:50.637000+00:00,2021-05-09T10:29:50+00:00,"9 Place du Colonel Fabien, 75010 Paris","[48.878098, 2.3696816]",Disponible,75010,FR*V75*E9010*01*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9010*01*1,Point,"[2.3696816, 48.878098]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,1be024daf35487fd8a850ad7162cf32ffe0b85a2,2021-05-09T12:41:35.971000+00:00,2021-05-09T12:41:35+00:00,"118 Rue Regnault, 75013 Paris","[48.82312, 2.367798]",Disponible,75013,FR*V75*E9013*07*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*07*1,Point,"[2.367798, 48.82312]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,36d8ed920ca1611338e9ccdb56fa7bd6adf2e3f9,2021-05-09T15:15:07.615000+00:00,2021-05-09T15:15:07+00:00,"9 Place du Colonel Fabien, 75010 Paris","[48.878098, 2.3696816]",Disponible,75010,FR*V75*E9010*01*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9010*01*3,Point,"[2.3696816, 48.878098]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,b64574ff5b8c12d81237a96505029f693bd1f942,2021-05-09T15:21:10.497000+00:00,2021-05-09T15:21:10+00:00,"77 Avenue de la Grande Armée, 75016 Paris","[48.876163, 2.286403]",Disponible,75016,FR*V75*E9016*01*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9016*01*3,Point,"[2.286403, 48.876163]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,36d94c4d744edec0b7942d857c8537a63832dd21,2021-05-09T15:33:41.611000+00:00,2021-05-09T15:33:41+00:00,"4 Place Saint-Gervais, 75004 Paris","[48.856052, 2.3537521]",Occupé (en charge),75004,FR*V75*E9004*01*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9004*01*1,Point,"[2.3537521, 48.856052]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,657d80eab80b76655aa17adae42703c6d963af0d,2021-05-09T16:10:05.477000+00:00,2021-05-09T16:10:05+00:00,"46 Avenue Reille, 75014 Paris","[48.824387, 2.336857]",Disponible,75014,FR*V75*E9014*02*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9014*02*3,Point,"[2.336857, 48.824387]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,f158705a115b16101ffb51d70378a6f3a74456f6,2021-05-09T16:56:37.432000+00:00,2021-05-09T16:56:37+00:00,"47 Avenue Bosquet, 75007 Paris","[48.85755, 2.30437]",Disponible,75007,FR*V75*E9007*01*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*01*3,Point,"[2.30437, 48.85755]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,c2a8c8de54bd7291027064283a437ce9a620195a,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"137 Boulevard Vincent-Auriol, 75013 Paris","[48.832893, 2.363025]",Disponible,75013,FR*V75*E9013*02*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*02*2,Point,"[2.363025, 48.832893]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,411e7070913291663f30e102128dd5cf4359fb36,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"77 Rue de l'Amiral Mouchez, 75013 Paris","[48.82085, 2.343626]",Disponible,75013,FR*V75*E9013*04*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*04*2,Point,"[2.343626, 48.82085]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,9f6a7af19e3df7482924ee1cfdb524720f4e3f72,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"36 Avenue des Ternes, 75017 Paris","[48.878963, 2.293606]",Inconnu,75017,FR*V75*E9017*02*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9017*02*2,Point,"[2.293606, 48.878963]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,08441d7ecea3c30b7178e1fad74265b90573de1d,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"12 Boulevard de Courcelles, 75017 Paris","[48.88117, 2.313751]",Disponible,75017,FR*V75*E9017*04*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9017*04*2,Point,"[2.313751, 48.88117]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,46b6c4f6d6cb162958381c9fce8bc464d096a40f,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"62 Jean-Jacques Rousseau, 75001 Paris","[48.86409, 2.3437343]",En maintenance,75001,FR*V75*EPX01*02*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX01*02*1,Point,"[2.3437343, 48.86409]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,6fa901f2c01b2f5660fc4ce6a20e38f2893a6cd4,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"7 Rue d'Alexandrie, 75002 Paris","[48.868008, 2.3508835]",En cours de mise en service,75002,FR*V75*EPX02*02*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX02*02*1,Point,"[2.3508835, 48.868008]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,f1d6eef39f443e2663acd467c11131e16634a3c8,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"80 Rue François Miron, 75004 Paris","[48.855366, 2.3591938]",Inconnu,75004,FR*V75*EPX04*02*4,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*02*4,Point,"[2.3591938, 48.855366]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,c7a07847594bf009249156dd0c74adf19eb34abd,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"8 Rue Danton, 75006 Paris","[48.85262, 2.342107]",En cours de mise en service,75006,FR*V75*EPX06*02*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*02*3,Point,"[2.342107, 48.85262]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,8ee2fcad9ef45a015d1b09cc09c22bcba624d75d,2021-05-09T07:05:03.312000+00:00,2021-05-09T07:05:03+00:00,"137 Boulevard Vincent-Auriol, 75013 Paris","[48.832893, 2.363025]",Disponible,75013,FR*V75*E9013*02*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*02*1,Point,"[2.363025, 48.832893]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,4b352b6c1e14bbd7e3537feaf208cbbe263c2efd,2021-05-09T10:25:07.619000+00:00,2021-05-09T10:25:07+00:00,"72 Rue de Rome, 75008 Paris","[48.8807, 2.321369]",Inconnu,75008,FR*V75*E9008*02*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9008*02*1,Point,"[2.321369, 48.8807]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,0d489d1abcc1005ae9f8706453339bb74615c171,2021-05-09T16:11:02.469000+00:00,2021-05-09T16:11:02+00:00,"4 Avenue Marcel Doret, 75016 Paris","[48.837055, 2.259932]",Disponible,75016,FR*V75*E9016*04*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9016*04*3,Point,"[2.259932, 48.837055]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,32ba35a77fa39f74df641ba99da28cbd83bd04ec,2021-05-09T15:01:47.143000+00:00,2021-05-09T15:01:46+00:00,"18 Avenue Emile Zola, 75015 Paris","[48.846214, 2.279884]",Disponible,75015,FR*V75*E9015*01*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9015*01*3,Point,"[2.279884, 48.846214]"
